school,user_uid,item_id,item_name,submission,n_attempts,rowsum_recv,rowsum_poss,submission_grade,classification,flag
Crestwell School,134955313,8235188190,The Big Outdoors: Weekly Assessment: Week 3,2,3,0.00,3.00,8.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955295,7925711744,Wild West: Weekly Assessment: Week 1,1,3,1.00,4.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955465,7925711744,Wild West: Weekly Assessment: Week 1,1,3,0.00,5.00,4.00,matches_neither,""
Crestwell School,134955295,7925711744,Wild West: Weekly Assessment: Week 1,2,3,1.00,3.00,8.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955465,7925711744,Wild West: Weekly Assessment: Week 1,2,3,0.00,6.00,4.00,matches_neither,""
Crestwell School,134955338,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,2,1.00,3.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955443,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,2,3.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955456,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,1,2,1.50,6.00,5.50,matches_neither,""
Crestwell School,134955349,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,1,2,1.00,4.00,7.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955493,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,2,0.00,3.00,4.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955451,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,2,0.25,4.00,4.25,matches_neither,""
Crestwell School,138820624,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,2,0.75,1.00,5.75,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,2,2,0.75,5.00,3.75,matches_neither,""
Crestwell School,138820623,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955493,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,0.33,1.00,6.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955385,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,0.67,1.00,6.67,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,0.33,2.00,5.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,0.33,3.00,5.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955435,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,2,2,2.33,3.00,7.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955410,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,1.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955349,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,2,0.33,3.00,5.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,8353966578,Chapter 13 Test: Fraction Concepts,1,2,0.33,2.00,6.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,8353966578,Chapter 13 Test: Fraction Concepts,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955376,7928762361,Chapter 14 Test: Measurement,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955285,7928760621,Chapter 14 Test: Measurement,1,2,0.00,1.00,3.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955265,7928760621,Chapter 14 Test: Measurement,1,2,0.00,2.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955493,7928760621,Chapter 14 Test: Measurement,1,2,0.00,2.00,3.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,7928762361,Chapter 14 Test: Measurement,1,2,2.00,2.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955481,7928762361,Chapter 14 Test: Measurement,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138820623,7928760621,Chapter 14 Test: Measurement,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955400,8374687049,Chapter 15 Test: Time,1,2,0.50,4.00,4.50,matches_neither,""
Crestwell School,134955495,8374687049,Chapter 15 Test: Time,1,2,0.00,2.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,8374685060,Chapter 15 Test: Time,1,2,0.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955376,8374685060,Chapter 15 Test: Time,1,2,1.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,8374685060,Chapter 15 Test: Time,1,2,0.50,4.00,4.50,matches_neither,""
Crestwell School,138820623,7928760644,Chapter 16 Test: Graphing,1,2,0.00,1.00,8.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955435,7928760644,Chapter 16 Test: Graphing,1,2,0.00,2.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138820624,7928760644,Chapter 16 Test: Graphing,1,2,0.00,2.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955400,7928760644,Chapter 16 Test: Graphing,1,2,0.00,4.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955410,7928760644,Chapter 16 Test: Graphing,1,2,0.33,3.00,5.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955385,7928760644,Chapter 16 Test: Graphing,1,2,0.00,6.00,3.00,matches_neither,""
Crestwell School,134955458,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,0.67,2.00,8.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955387,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,0.67,2.00,9.67,matches_neither,sg_exceeds_row_possible
Crestwell School,134955319,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,1.50,3.00,7.50,matches_neither,sg_exceeds_row_possible
Crestwell School,138921979,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,0.75,2.00,8.08,matches_neither,sg_exceeds_row_possible
Crestwell School,134955332,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,1.00,2.00,8.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955336,8362714330,Chapter 18 Test: Represent and Interpret Data,1,2,2.33,4.00,8.33,matches_neither,sg_exceeds_row_possible
Crestwell School,136697026,7610639442,Chapter 1 Test: Counting and Number Sense,1,2,0.00,6.00,3.00,matches_neither,""
Crestwell School,138921983,8007341041,Chapter 2 Test: Addition and Subtraction Strategies,1,2,2.00,3.00,3.50,matches_neither,""
Crestwell School,134955388,8007341041,Chapter 2 Test: Addition and Subtraction Strategies,1,2,3.17,6.00,11.17,matches_neither,sg_exceeds_row_possible
Crestwell School,134955338,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,6.00,14.00,19.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138921987,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,7.00,18.00,15.00,matches_neither,""
Crestwell School,134955530,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,2.00,11.00,17.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955293,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,7.00,19.00,15.00,matches_neither,""
Crestwell School,134955257,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,2.00,9.00,12.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955443,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,6.00,16.00,13.00,matches_neither,""
Crestwell School,134955321,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,3.00,10.00,17.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955348,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,1,2,4.00,12.00,18.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138820627,8007293705,Chapter 3 Test: Basic Facts,1,2,6.00,9.00,14.00,matches_neither,sg_exceeds_row_possible
Crestwell School,139014148,8027627916,Chapter 3 Test: Multiply by 2-Digit Numbers,1,2,2.00,4.00,15.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955260,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,0.00,2.00,7.67,matches_neither,sg_exceeds_row_possible
Crestwell School,134955430,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,1.75,6.00,3.75,matches_neither,""
Crestwell School,134955377,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,0.67,3.00,7.67,matches_neither,sg_exceeds_row_possible
Crestwell School,134955295,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,1.67,2.00,9.67,matches_neither,sg_exceeds_row_possible
Crestwell School,134955520,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,1.00,4.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955465,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,1,2,2.17,5.00,6.83,matches_neither,sg_exceeds_row_possible
Crestwell School,134955465,8086937886,Chapter 6 Test: Multiply Decimals,1,2,1.25,6.00,6.25,matches_neither,""
Crestwell School,134955409,8086937886,Chapter 6 Test: Multiply Decimals,1,2,2.00,4.00,9.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955492,7998806394,Chapter 7 Test: Divide Decimals,2,2,1.17,5.00,5.17,matches_neither,""
Crestwell School,134955307,7998804078,Chapter 7 Test: Divide Decimals,1,2,2.33,5.00,7.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955481,8236188852,Chapter 7 Test: Subtraction Strategies,1,2,2.00,3.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955313,8236188852,Chapter 7 Test: Subtraction Strategies,1,2,1.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955360,8236188852,Chapter 7 Test: Subtraction Strategies,1,2,2.00,2.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955533,8236188852,Chapter 7 Test: Subtraction Strategies,1,2,0.00,1.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,7928762286,Chapter 8 Test: More Addition Strategies,1,2,0.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955349,7928762286,Chapter 8 Test: More Addition Strategies,1,2,1.00,5.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762286,Chapter 8 Test: More Addition Strategies,1,2,0.00,4.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955348,8030068539,Come to Your Senses: Weekly Assessment: Week 1,1,2,3.00,3.00,10.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,8342380774,Module 10 Assessment : Dare to Dream,2,2,3.00,11.00,14.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955349,8200418372,Module 6 Assessment: Celebrate America,1,2,2.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955522,8200418372,Module 6 Assessment: Celebrate America,1,2,0.00,6.00,16.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955456,8200418372,Module 6 Assessment: Celebrate America,1,2,0.00,13.00,9.00,matches_neither,""
Crestwell School,134955313,8200418372,Module 6 Assessment: Celebrate America,1,2,2.00,7.00,18.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955360,8200418372,Module 6 Assessment: Celebrate America,1,2,4.00,15.00,9.00,matches_neither,""
Crestwell School,139014149,7925370852,Module Assessment: Be a Super Citizen,1,2,10.00,14.00,15.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955512,7925370852,Module Assessment: Be a Super Citizen,1,2,8.00,9.00,19.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138820627,7925370852,Module Assessment: Be a Super Citizen,1,2,10.00,19.00,12.00,matches_neither,""
Crestwell School,138921982,7925370852,Module Assessment: Be a Super Citizen,1,2,5.00,20.00,7.00,matches_neither,""
Crestwell School,134955284,7925370852,Module Assessment: Be a Super Citizen,1,2,9.00,12.00,16.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955506,7925370852,Module Assessment: Be a Super Citizen,1,2,6.00,17.00,8.00,matches_neither,""
Crestwell School,134955258,8030012753,Module Assessment: Look Around and Explore!,1,2,5.00,8.00,14.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955488,8085881867,Module Assessment: There's Only One Me!,1,2,0.00,8.00,10.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955533,8235188190,The Big Outdoors: Weekly Assessment: Week 3,2,2,1.00,7.00,5.00,matches_neither,""
Crestwell School,134955460,7929054690,What Makes Us Who We Are?: Weekly Assessment: Week 2,1,2,4.00,4.00,10.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955415,7929054690,What Makes Us Who We Are?: Weekly Assessment: Week 2,1,2,3.00,6.00,6.00,matches_neither,""
Crestwell School,134955429,7925711744,Wild West: Weekly Assessment: Week 1,1,2,1.00,6.00,3.00,matches_neither,""
Crestwell School,134955510,7925711744,Wild West: Weekly Assessment: Week 1,1,2,0.00,3.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955450,7925711744,Wild West: Weekly Assessment: Week 1,1,2,1.00,3.00,8.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955430,7925711744,Wild West: Weekly Assessment: Week 1,1,2,0.00,5.00,4.00,matches_neither,""
Crestwell School,134955409,7925711744,Wild West: Weekly Assessment: Week 1,1,2,1.00,2.00,9.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955523,8320411747,Chapter 14 Test: Length in Metric Units,1,1,4.50,5.00,5.50,matches_neither,""
Crestwell School,138921982,8067688682,Module Assessment: Look Around and Explore!,1,1,4.00,11.00,7.00,matches_neither,""
