school_id,item_id,subject,grade,assessment_type,session,item_name
019eb11c-410a-7ffb-86e6-a0294c669670,7475579629,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475586008,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475593191,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475615455,Math,Grade 4,Lesson  Assessments,2024-25,Chapter 3 Multiply by 2-Digit Numbers
019eb11c-410a-7ffb-86e6-a0294c669670,7475623595,Math,Grade 4,Lesson  Assessments,2024-25,Chapter 3 Multiply by 2-Digit Numbers
019eb11c-410a-7ffb-86e6-a0294c669670,7475659850,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475765811,Math,Grade K,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475768606,Math,Grade K,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7475771697,Math,Grade K,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7476279934,Algebra,Grade 8,Lesson  Assessments,2024-25,Chapter 1 Test
019eb11c-410a-7ffb-86e6-a0294c669670,7478383986,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7478386886,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7478391395,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7480755450,Math,Grade K,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7480766485,Math,Grade K,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7480844123,Math,Grade K,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7485555213,Math,Grade K,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7485572918,Math,Grade K,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7485582367,Math,Grade K,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7485688194,Math,Grade K,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7485705888,Math,Grade K,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7485709684,Math,Grade K,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7487309603,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7487399015,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7487419449,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7487920005,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7487927595,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7487931581,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7487983951,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7487987761,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7487995592,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7488132857,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7488134302,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7488135450,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7488173920,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7488178547,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7488180408,Math,Grade 2,Lesson  Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7493489838,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7493517971,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7493540006,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 5
019eb11c-410a-7ffb-86e6-a0294c669670,7493707215,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7493749612,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7493758989,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 6
019eb11c-410a-7ffb-86e6-a0294c669670,7493822777,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7493829509,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7493832013,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7493888628,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7493941329,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 10
019eb11c-410a-7ffb-86e6-a0294c669670,7496089542,Math,Grade 3,Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7496090393,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7496091562,Math,Grade 3,Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7500727390,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 12
019eb11c-410a-7ffb-86e6-a0294c669670,7503158226,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 13
019eb11c-410a-7ffb-86e6-a0294c669670,7503402943,Algebra,Grade 8,Lesson  Assessments,2024-25,Chapter 2 Test
019eb11c-410a-7ffb-86e6-a0294c669670,7505300187,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 14
019eb11c-410a-7ffb-86e6-a0294c669670,7505428797,Math,Grade 3,Lesson  Assessments,2024-25,Chapter 15
019eb11c-410a-7ffb-86e6-a0294c669670,7509382932,Math,Grade 4,Lesson  Assessments,2024-25,Chapter 8 Equivalent Fractions
019eb11c-410a-7ffb-86e6-a0294c669670,7510627015,Math,Grade 4,Assessments,2024-25,Chapter 10 Add and Subtract Fractions
019eb11c-410a-7ffb-86e6-a0294c669670,7512889700,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 4
019eb11c-410a-7ffb-86e6-a0294c669670,7525995517,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 3
019eb11c-410a-7ffb-86e6-a0294c669670,7536772350,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: What a Story
019eb11c-410a-7ffb-86e6-a0294c669670,7536774826,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: What a Story
019eb11c-410a-7ffb-86e6-a0294c669670,7570315981,Algebra,Grade 8,Lesson  Assessments,2024-25,Chapter 3 Test
019eb11c-410a-7ffb-86e6-a0294c669670,7594775497,Math,Grade K,Lesson  Assessments,2024-25,Chapter 9
019eb11c-410a-7ffb-86e6-a0294c669670,7594775499,Math,Grade K,Lesson  Assessments,2024-25,Chapter 10
019eb11c-410a-7ffb-86e6-a0294c669670,7594775511,Math,Grade K,Assessments,2024-25,Chapter 13
019eb11c-410a-7ffb-86e6-a0294c669670,7594791568,Math,Grade K,Lesson  Assessments,2024-25,Chapter 9
019eb11c-410a-7ffb-86e6-a0294c669670,7594791579,Math,Grade K,Lesson  Assessments,2024-25,Chapter 10
019eb11c-410a-7ffb-86e6-a0294c669670,7594791605,Math,Grade K,Assessments,2024-25,Chapter 13
019eb11c-410a-7ffb-86e6-a0294c669670,7594791612,Math,Grade K,Lesson  Assessments,2024-25,Chapter 14
019eb11c-410a-7ffb-86e6-a0294c669670,7594791626,Math,Grade K,Lesson  Assessments,2024-25,Chapter 15
019eb11c-410a-7ffb-86e6-a0294c669670,7594791630,Math,Grade K,Lesson  Assessments,2024-25,Chapter 16
019eb11c-410a-7ffb-86e6-a0294c669670,7594791636,Math,Grade K,Lesson  Assessments,2024-25,Chapter 17
019eb11c-410a-7ffb-86e6-a0294c669670,7594791643,Math,Grade K,Assessments,2024-25,Chapter 18
019eb11c-410a-7ffb-86e6-a0294c669670,7594791651,Math,Grade K,Assessments,2024-25,Chapter 19
019eb11c-410a-7ffb-86e6-a0294c669670,7594826794,Math,Grade K,Lesson  Assessments,2024-25,Chapter 9
019eb11c-410a-7ffb-86e6-a0294c669670,7594826796,Math,Grade K,Lesson  Assessments,2024-25,Chapter 10
019eb11c-410a-7ffb-86e6-a0294c669670,7594826821,Math,Grade K,Assessments,2024-25,Chapter 13
019eb11c-410a-7ffb-86e6-a0294c669670,7594900414,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7594900416,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 9
019eb11c-410a-7ffb-86e6-a0294c669670,7594900418,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 11
019eb11c-410a-7ffb-86e6-a0294c669670,7594900419,Math,Grade 5,Assessments,2024-25,Chapter 12
019eb11c-410a-7ffb-86e6-a0294c669670,7594900420,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 13
019eb11c-410a-7ffb-86e6-a0294c669670,7594900423,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 14
019eb11c-410a-7ffb-86e6-a0294c669670,7594900424,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 15
019eb11c-410a-7ffb-86e6-a0294c669670,7594900426,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 16
019eb11c-410a-7ffb-86e6-a0294c669670,7594900427,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 17
019eb11c-410a-7ffb-86e6-a0294c669670,7594900430,Math,Grade 5,Assessments,2024-25,Chapter 18
019eb11c-410a-7ffb-86e6-a0294c669670,7594902370,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 8
019eb11c-410a-7ffb-86e6-a0294c669670,7594902371,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 9
019eb11c-410a-7ffb-86e6-a0294c669670,7594902377,Math,Grade 5,Lesson  Assessments,2024-25,Chapter 12
019eb11c-410a-7ffb-86e6-a0294c669670,7594905336,Math,Grade 4,Lesson  Assessments,2024-25,Chapter 6 Perimeter and Area
019eb11c-410a-7ffb-86e6-a0294c669670,7594905337,Math,Grade 4,Lesson  Assessments,2024-25,"Chapter 7 Factors, Multiples and Number Patterns"
019eb11c-410a-7ffb-86e6-a0294c669670,7594905342,Math,Grade 4,Lesson  Assessments,2024-25,Chapter 8 Equivalent Fractions
019eb11c-410a-7ffb-86e6-a0294c669670,7594905351,Math,Grade 4,Assessments,2024-25,Chapter 10 Add and Subtract Fractions
019eb11c-410a-7ffb-86e6-a0294c669670,7598715892,ELA,Grade 5,Lesson  Assessments,2024-25,M4W2 Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7599209632,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 7 Review
019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,Algebra,Grade 8,Lesson  Assessments,2024-25,Chapter 4 Test
019eb11c-410a-7ffb-86e6-a0294c669670,7606210127,Science,Grade 2,Unit-Chap  Assessments,2024-25,"Unit 4 Weather- Lesson 1, 2, and 3"
019eb11c-410a-7ffb-86e6-a0294c669670,7607478150,Science,Grade 1,Unit-Chap  Assessments,2024-25,Inherited Traits 'Genius Challenge'
019eb11c-410a-7ffb-86e6-a0294c669670,7607484223,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 8 Lesson 1 Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7608209146,Science,Grade 3,Unit-Chap  Assessments,2024-25,Unit 6 Lesson 1 Quiz- What Are Some Heat Sources?
019eb11c-410a-7ffb-86e6-a0294c669670,7608230744,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8.3 pgs. 363-364 #1-15 ODD, 19, 21, 23 - 12/4/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7608232113,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8.9 pgs. 399-400 #1-17 ODD, #21, 23, 25 - 12/5/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7608233480,Math,Grade 3,Lesson  Assessments,2024-25,CW - Ch. 8.4  pg. 367 #6-24 even - 12/4/24
019eb11c-410a-7ffb-86e6-a0294c669670,7612731858,Math,Grade 3,Lesson  Assessments,2024-25,CW - Ch. 8.4  pg. 367 #6-24 even - 12/4/24
019eb11c-410a-7ffb-86e6-a0294c669670,7613262289,ELA,Grade 2,Lesson  Assessments,2024-25,Module 4 Week 2 Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7613415036,Math,Grade 2,Lesson  Assessments,2024-25,HW 8.6  pgs. 331-332  #1-8 (skip #3)
019eb11c-410a-7ffb-86e6-a0294c669670,7613548473,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7613548726,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7613548991,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 7
019eb11c-410a-7ffb-86e6-a0294c669670,7613842590,ELA,Grade 4,Lesson  Assessments,2024-25,12/5 Reading Classwork
019eb11c-410a-7ffb-86e6-a0294c669670,7613842755,Math,Grade 2,Lesson  Assessments,2024-25,HW 8.6  pgs. 331-332  #1-8 (skip #3)
019eb11c-410a-7ffb-86e6-a0294c669670,7614077179,Science,Grade 4,Lesson  Assessments,2024-25,CW: 12/06 Lesson 2 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7615718091,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8.3 pgs. 363-364 #1-15 ODD, 19, 21, 23 - 12/4/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7615719409,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8.9 pgs. 399-400 #1-17 ODD, #21, 23, 25 - 12/5/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7615828993,Math,Grade 4,Lesson  Assessments,2024-25,12/04 8.4 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7615829935,Math,Grade 4,Lesson  Assessments,2024-25,12/05 8.4 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7615833109,ELA,Grade 4,Lesson  Assessments,2024-25,12/5 Reading Classwork
019eb11c-410a-7ffb-86e6-a0294c669670,7616266129,Algebra,Grade 8,Lesson  Assessments,2024-25,Inherited Traits 'Genius Challenge'
019eb11c-410a-7ffb-86e6-a0294c669670,7616270135,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 8 Lesson 1 Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7617762025,Math,Grade 6,Lesson  Assessments,2024-25,HW 12/3 8.1
019eb11c-410a-7ffb-86e6-a0294c669670,7618090792,Math,Grade 2,Lesson  Assessments,2024-25,CW Chapter 8 double digit subtraction
019eb11c-410a-7ffb-86e6-a0294c669670,7618104257,Math,Grade 2,Lesson  Assessments,2024-25,HW chp 8 review handout
019eb11c-410a-7ffb-86e6-a0294c669670,7618539526,Science,Grade 2,Unit-Chap  Assessments,2024-25,"CW Unit 4 Weather- Lesson 1, 2, and 3"
019eb11c-410a-7ffb-86e6-a0294c669670,7619246559,Math,Grade 4,Lesson  Assessments,2024-25,12/04 8.3 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7619247715,Math,Grade 4,Lesson  Assessments,2024-25,12/05 8.4 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7619248537,Math,Grade 4,Lesson  Assessments,2024-25,12/09 8.6 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7619249711,Math,Grade 4,Lesson  Assessments,2024-25,12/11: Chapter 10 Show What you Know
019eb11c-410a-7ffb-86e6-a0294c669670,7619251873,Science,Grade 4,Lesson  Assessments,2024-25,CW: 12/06 Lesson 2 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7619252507,Science,Grade 4,Lesson  Assessments,2024-25,CW 12/11: Lesson 3 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7619254630,Math,Grade 3,Lesson  Assessments,2024-25,CW - Ch. 8.4  pg. 367 #6-24 even - 12/4/24
019eb11c-410a-7ffb-86e6-a0294c669670,7619260641,Math,Grade 2,Lesson  Assessments,2024-25,CW Chapter 8 double digit subtraction
019eb11c-410a-7ffb-86e6-a0294c669670,7619326000,Science,Grade 3,Unit-Chap  Assessments,2024-25,Unit 6 Lesson 1 Quiz- What Are Some Heat Sources? (12/4/24)
019eb11c-410a-7ffb-86e6-a0294c669670,7619334752,Science,Grade 3,Unit-Chap  Assessments,2024-25,Unit 6 Lesson 1 Quiz- What Are Some Heat Sources? (12/4/24)
019eb11c-410a-7ffb-86e6-a0294c669670,7619335553,Math,Grade 2,Lesson  Assessments,2024-25,HW 8.6  pgs. 331-332  #1-8 (skip #3)
019eb11c-410a-7ffb-86e6-a0294c669670,7619615379,Math,Grade 6,Lesson  Assessments,2024-25,HW 12/4 8.2
019eb11c-410a-7ffb-86e6-a0294c669670,7619625033,Math,Grade 7,Lesson  Assessments,2024-25,HW 12/4 7.2 - 7.3
019eb11c-410a-7ffb-86e6-a0294c669670,7620225345,ELA,Grade 3,Lesson  Assessments,2024-25,M4W2  Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7620320195,Math,Grade 2,Lesson  Assessments,2024-25,HW chp 8 review handout
019eb11c-410a-7ffb-86e6-a0294c669670,7620348280,Math,Grade 1,Lesson  Assessments,2024-25,Chapter 7 Review
019eb11c-410a-7ffb-86e6-a0294c669670,7620352378,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 8 Lesson 1 Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7620435745,ELA,Grade 2,Lesson  Assessments,2024-25,Module 4 Week 2 Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7620500348,ELA,Grade 3,Lesson  Assessments,2024-25,M4W2  Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7620506862,Science,Grade 2,Unit-Chap  Assessments,2024-25,CW: Unit 4 Weather- Lesson 4: Severe Weather
019eb11c-410a-7ffb-86e6-a0294c669670,7620546384,ELA,Grade 3,Lesson  Assessments,2024-25,M4W2  Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7621172583,Math,Grade 2,Lesson  Assessments,2024-25,CW Chapter 8 double digit subtraction
019eb11c-410a-7ffb-86e6-a0294c669670,7621570215,Math,Grade 2,Lesson  Assessments,2024-25,HW chp 8 review handout
019eb11c-410a-7ffb-86e6-a0294c669670,7622185498,ELA,Grade 5,Lesson  Assessments,2024-25,M4W2 Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7622533093,ELA,Grade 2,Lesson  Assessments,2024-25,Module 4 Week 2 Vocabulary Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7622572438,ELA,Grade 3,Lesson  Assessments,2024-25,Classwork Cold Read: Roberto Clemente
019eb11c-410a-7ffb-86e6-a0294c669670,7622593450,Math,Grade 3,Lesson  Assessments,2024-25,"HW  Ch. 8.10 pgs. 405-406  #1-17 odds, #21, 23, 25 - 12/9/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7623185959,Math,Grade 3,Lesson  Assessments,2024-25,"HW  Ch. 8.10 pgs. 405-406  #1-17 odds, #21, 23, 25 - 12/9/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7623192088,ELA,Grade 3,Lesson  Assessments,2024-25,HW-Cold Read- Healthy Eating
019eb11c-410a-7ffb-86e6-a0294c669670,7623203296,ELA,Grade 3,Lesson  Assessments,2024-25,HW-Cold Read-Game On
019eb11c-410a-7ffb-86e6-a0294c669670,7623214656,ELA,Grade 3,Lesson  Assessments,2024-25,Classwork Cold Read: Roberto Clemente
019eb11c-410a-7ffb-86e6-a0294c669670,7623314096,Math,Grade 7,Lesson  Assessments,2024-25,HW 12/6
019eb11c-410a-7ffb-86e6-a0294c669670,7623890633,Math,Grade 3,Lesson  Assessments,2024-25,"HW  Ch. 8.10 pgs. 405-406  #1-17 odds, #21, 23, 25 - 12/9/24"
019eb11c-410a-7ffb-86e6-a0294c669670,7623890689,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8 Review pgs. 413-417  #1, 2, 4, 5, 9, 10, 11, 12, 13, 17"
019eb11c-410a-7ffb-86e6-a0294c669670,7623891071,ELA,Grade 3,Lesson  Assessments,2024-25,CW-Cold Read: Roberto Clemente
019eb11c-410a-7ffb-86e6-a0294c669670,7624643503,ELA,Grade 4,Lesson  Assessments,2024-25,12/9 Reading Classwork
019eb11c-410a-7ffb-86e6-a0294c669670,7624644120,Math,Grade 4,Lesson  Assessments,2024-25,12/09 8.6 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7624644556,Math,Grade 4,Lesson  Assessments,2024-25,12/11: Chapter 10 Show What you Know
019eb11c-410a-7ffb-86e6-a0294c669670,7624645716,Science,Grade 4,Lesson  Assessments,2024-25,CW 12/11: Lesson 3 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7625255317,Science,Grade 5,Lesson  Assessments,2024-25,Science CW FSSA book matter #1
019eb11c-410a-7ffb-86e6-a0294c669670,7625334305,Science,Grade 5,Lesson  Assessments,2024-25,Science CW FSSA book matter #1
019eb11c-410a-7ffb-86e6-a0294c669670,7625528258,ELA,Grade 4,Lesson  Assessments,2024-25,12/9 Reading Classwork
019eb11c-410a-7ffb-86e6-a0294c669670,7626081992,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 9 Lesson 1 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7626083157,Math,Grade 1,Lesson  Assessments,2024-25,Comparing Numbers Review HW
019eb11c-410a-7ffb-86e6-a0294c669670,7626085761,Algebra,Grade 8,Lesson  Assessments,2024-25,Plant Needs 'Genius Challenge'
019eb11c-410a-7ffb-86e6-a0294c669670,7626088513,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 9 Lesson 1 Quiz
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,Math,Grade 5,Lesson  Assessments,2024-25,HW 12/9 Spiral Review
019eb11c-410a-7ffb-86e6-a0294c669670,7626433775,Math,Grade 5,Lesson  Assessments,2024-25,HW 12/9 Spiral Review
019eb11c-410a-7ffb-86e6-a0294c669670,7626956928,Math,Grade 4,Lesson  Assessments,2024-25,12/16: 9.3 Homework
019eb11c-410a-7ffb-86e6-a0294c669670,7627000905,Math,Grade 1,Lesson  Assessments,2024-25,Comparing Numbers Review HW
019eb11c-410a-7ffb-86e6-a0294c669670,7627001135,Math,Grade 1,Lesson  Assessments,2024-25,Comparing Numbers Review HW
019eb11c-410a-7ffb-86e6-a0294c669670,7627003186,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 9 Lesson 1 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7627004387,Science,Grade 1,Unit-Chap  Assessments,2024-25,Unit 9 Lesson 1 Brain Check
019eb11c-410a-7ffb-86e6-a0294c669670,7628056550,Science,Grade 5,Lesson  Assessments,2024-25,science CW FSSA book  matter #2
019eb11c-410a-7ffb-86e6-a0294c669670,7628347421,Math,Grade 5,Lesson  Assessments,2024-25,HW 12/10 Spiral Review
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,Math,Grade 5,Lesson  Assessments,2024-25,HW 12/10 Spiral Review
019eb11c-410a-7ffb-86e6-a0294c669670,7629339215,Science,Grade 1,Unit-Chap  Assessments,2024-25,Plant Needs 'Genius Challenge'
019eb11c-410a-7ffb-86e6-a0294c669670,7629339742,Science,Grade 1,Unit-Chap  Assessments,2024-25,Plant Needs 'Genius Challenge'
019eb11c-410a-7ffb-86e6-a0294c669670,7629852835,ELA,Grade 4,Lesson  Assessments,2024-25,12/11 ELA Classwork
019eb11c-410a-7ffb-86e6-a0294c669670,7629953167,Math,Grade 5,Lesson  Assessments,2024-25,Math Hw 367-368 odds
019eb11c-410a-7ffb-86e6-a0294c669670,7630568806,Math,Grade 3,Lesson  Assessments,2024-25,"HW Ch. 8 Review pgs. 413-417  #1, 2, 4, 5, 9, 10, 11, 12, 13, 17"
019eb11c-410a-7ffb-86e6-a0294c669670,7630593377,Math,Grade 5,Lesson  Assessments,2024-25,Math Hw 367-368 odds
